year,month,tmax_c,tmax_estimated,tmin_c,tmin_estimated,air_frost_days,air_frost_estimated,rain_mm,rain_estimated,sun_hours,sun_estimated
1925,5,16.8,False,7.8,False,0.0,False,68.0,False,,False
1925,6,21.5,False,9.9,False,0.0,False,1.7,False,,False
1925,7,22.5,False,12.3,False,0.0,False,98.9,False,,False
1925,8,20.1,False,12.0,False,0.0,False,59.5,False,,False
1925,9,16.3,False,7.8,False,0.0,False,82.0,False,,False
1925,10,15.2,False,6.9,False,2.0,False,71.4,False,,False
1925,11,7.7,False,1.4,False,16.0,False,47.6,False,,False
1925,12,6.0,False,0.4,False,15.0,False,51.5,False,,False
1926,1,7.5,False,1.5,False,9.0,False,101.0,False,,False
1926,2,10.2,False,4.7,False,1.0,False,54.1,False,,False
1926,3,10.6,False,3.3,False,2.0,False,16.8,False,,False
1926,4,14.1,False,5.2,False,0.0,False,68.8,False,,False
1926,5,15.1,False,6.6,False,0.0,False,79.5,False,,False
1926,6,18.8,False,9.4,False,0.0,False,61.9,False,,False
1926,7,21.6,False,12.9,False,0.0,False,67.6,False,,False
1926,8,21.6,False,12.1,False,0.0,False,30.2,False,,False
1926,9,19.6,False,11.0,False,0.0,False,35.7,False,,False
1926,10,12.6,False,4.5,False,7.0,False,55.0,False,,False
1926,11,10.0,False,3.6,False,5.0,False,113.5,False,,False
1926,12,6.9,False,1.3,False,10.0,False,11.3,False,,False
1927,1,7.8,False,1.8,False,7.0,False,60.6,False,,False
1927,2,7.0,False,1.3,False,12.0,False,97.9,False,,False
1927,3,11.5,False,4.4,False,1.0,False,60.4,False,,False
1927,4,13.1,False,4.5,False,1.0,False,44.1,False,,False
1927,5,17.7,False,6.8,False,1.0,False,21.4,False,,False
1927,6,17.9,False,8.8,False,0.0,False,81.1,False,,False
1927,7,19.6,False,12.6,False,0.0,False,78.4,False,,False
1927,8,20.1,False,12.2,False,0.0,False,105.4,False,,False
1927,9,16.4,False,9.6,False,0.0,False,133.8,False,,False
1927,10,15.0,False,6.8,False,0.0,False,48.1,False,,False
1927,11,9.5,False,3.5,False,8.0,False,67.1,False,,False
1927,12,4.0,False,0.3,False,12.0,False,87.0,False,,False
1928,1,9.0,False,2.2,False,3.0,False,97.3,False,,False
1928,2,10.3,False,2.2,False,7.0,False,44.9,False,,False
1928,3,10.6,False,3.4,False,6.0,False,39.0,False,,False
1928,4,13.0,False,4.5,False,3.0,False,22.5,False,,False
1928,5,16.5,False,6.4,False,1.0,False,14.8,False,,False
1928,6,18.6,False,9.1,False,0.0,False,45.1,False,,False
1928,7,23.3,False,12.4,False,0.0,False,48.0,False,,False
1928,8,20.2,False,11.7,False,0.0,False,33.3,False,,False
1928,9,19.2,False,7.9,False,0.0,False,16.0,False,,False
1928,10,14.8,False,6.8,False,1.0,False,83.9,False,,False
1928,11,11.5,False,4.6,False,2.0,False,70.8,False,,False
1928,12,6.6,False,0.4,False,9.0,False,55.8,False,,False
1929,1,3.7,False,-1.1,False,21.0,False,29.8,False,43.8,False
1929,2,3.3,False,-3.0,False,19.0,False,14.1,False,60.5,False
1929,3,12.9,False,-0.1,False,17.0,False,1.4,False,190.2,False
1929,4,11.8,False,2.5,False,6.0,False,34.3,False,144.7,False
1929,5,17.1,False,6.4,False,2.0,False,28.4,False,240.9,False
1929,6,18.9,False,8.9,False,0.0,False,24.3,False,210.3,False
1929,7,22.7,False,11.2,False,0.0,False,34.8,False,219.7,False
1929,8,21.2,False,11.6,False,0.0,False,25.4,False,176.3,False
1929,9,23.2,False,10.7,False,0.0,False,2.6,False,199.1,False
1929,10,14.1,False,6.3,False,2.0,False,77.7,False,109.2,False
1929,11,11.0,False,3.3,False,9.0,False,165.9,False,78.7,False
1929,12,9.2,False,3.4,False,5.0,False,131.7,False,67.0,False
1930,1,9.0,False,3.4,False,1.0,False,73.0,False,49.9,False
1930,2,5.4,False,0.3,False,13.0,False,13.7,False,54.3,False
1930,3,9.8,False,1.8,False,10.0,False,31.0,False,109.7,False
1930,4,12.5,False,5.0,False,1.0,False,55.1,False,102.0,False
1930,5,15.6,False,7.0,False,0.0,False,54.9,False,134.5,False
1930,6,21.1,False,10.8,False,0.0,False,20.1,False,211.2,False
1930,7,20.1,False,11.7,False,0.0,False,79.5,False,174.1,False
1930,8,21.2,False,12.0,False,0.0,False,51.9,False,207.5,False
1930,9,18.0,False,10.5,False,0.0,False,90.8,False,108.2,False
1930,10,14.6,False,7.5,False,0.0,False,32.0,False,113.5,False
1930,11,10.2,False,2.8,False,8.0,False,106.1,False,68.7,False
1930,12,7.0,False,1.9,False,9.0,False,76.8,False,23.3,False
1931,1,6.5,False,0.8,False,14.0,False,36.2,False,63.7,False
1931,2,7.4,False,1.3,False,6.0,False,43.7,False,72.0,False
1931,3,9.2,False,0.3,False,16.0,False,3.7,False,142.3,False
1931,4,11.8,False,4.7,False,0.0,False,75.8,False,93.5,False
1931,5,16.1,False,7.8,False,0.0,False,72.8,False,150.1,False
1931,6,19.5,False,11.0,False,0.0,False,89.7,False,158.7,False
1931,7,19.6,False,12.1,False,0.0,False,80.6,False,127.9,False
1931,8,19.1,False,11.2,False,0.0,False,90.4,False,135.5,False
1931,9,15.7,False,8.3,False,0.0,False,62.9,False,92.3,False
1931,10,13.4,False,5.2,False,8.0,False,18.1,False,102.5,False
1931,11,11.0,False,5.1,False,1.0,False,90.6,False,62.4,False
1931,12,7.8,False,2.8,False,6.0,False,28.8,False,38.5,False
1932,1,9.4,False,3.5,False,5.0,False,38.3,False,51.0,False
1932,2,5.8,False,-0.4,False,17.0,False,3.5,False,57.9,False
1932,3,9.6,False,0.4,False,15.0,False,54.4,False,133.4,False
1932,4,11.3,False,3.8,False,1.0,False,62.1,False,110.9,False
1932,5,14.8,False,7.5,False,0.0,False,139.1,False,112.4,False
1932,6,19.2,False,9.5,False,0.0,False,14.6,False,199.3,False
1932,7,20.6,False,12.7,False,0.0,False,61.6,False,124.0,False
1932,8,22.9,False,13.6,False,0.0,False,64.7,False,178.3,False
1932,9,17.7,False,9.7,False,0.0,False,66.0,False,102.1,False
1932,10,13.1,False,5.9,False,1.0,False,120.8,False,100.7,False
1932,11,9.6,False,4.0,False,1.0,False,31.5,False,55.7,False
1932,12,8.2,False,3.5,False,4.0,False,17.7,False,58.0,False
1933,1,5.3,False,-0.7,False,19.0,False,44.5,False,69.5,False
1933,2,7.9,False,1.4,False,14.0,False,88.6,False,94.3,False
1933,3,12.9,False,3.3,False,4.0,False,60.6,False,187.6,False
1933,4,14.4,False,4.5,False,2.0,False,25.3,False,152.5,False
1933,5,17.7,False,8.1,False,0.0,False,44.9,False,170.2,False
1933,6,21.4,False,10.6,False,0.0,False,34.1,False,226.9,False
1933,7,23.9,False,13.6,False,0.0,False,47.5,False,237.6,False
1933,8,24.6,False,12.7,False,0.0,False,20.5,False,242.7,False
1933,9,20.6,False,10.7,False,0.0,False,52.8,False,177.3,False
1933,10,14.0,False,6.7,False,1.0,False,36.3,False,101.3,False
1933,11,8.8,False,2.8,False,6.0,False,28.5,False,53.9,False
1933,12,3.5,False,-0.7,False,16.0,False,7.8,False,59.0,False
1934,1,7.5,False,0.6,False,12.0,False,47.8,False,65.9,False
1934,2,7.5,False,-0.5,False,14.0,False,7.7,False,96.6,False
1934,3,9.6,False,1.3,False,8.0,False,45.2,False,122.5,False
1934,4,12.7,False,4.5,False,3.0,False,53.0,False,124.9,False
1934,5,17.6,False,6.9,False,0.0,False,18.0,False,216.3,False
1934,6,21.1,False,10.6,False,0.0,False,36.6,False,192.7,False
1934,7,25.3,False,12.9,False,0.0,False,24.0,False,269.3,False
1934,8,21.1,False,11.4,False,0.0,False,46.2,False,184.9,False
1934,9,20.2,False,10.7,False,0.0,False,61.4,False,149.1,False
1934,10,14.5,False,7.6,False,1.0,False,34.9,False,81.5,False
1934,11,9.3,False,3.9,False,3.0,False,41.4,False,48.7,False
1934,12,10.5,False,5.9,False,0.0,False,142.2,False,31.3,False
1935,1,7.3,False,2.5,False,5.0,False,13.9,False,48.1,False
1935,2,9.3,False,2.9,False,4.0,False,52.0,False,62.0,False
1935,3,11.1,False,2.8,False,6.0,False,11.4,False,121.5,False
1935,4,12.6,False,4.4,False,3.0,False,91.8,False,127.3,False
1935,5,15.1,False,5.4,False,2.0,False,35.9,False,188.5,False
1935,6,20.0,False,11.2,False,0.0,False,114.6,False,196.3,False
1935,7,23.9,False,12.7,False,0.0,False,12.9,False,274.3,False
1935,8,23.4,False,12.1,False,0.0,False,45.3,False,199.9,False
1935,9,18.7,False,10.2,False,0.0,False,116.3,False,144.7,False
1935,10,14.0,False,6.1,False,3.0,False,94.9,False,102.6,False
1935,11,10.4,False,4.3,False,2.0,False,103.1,False,65.4,False
1935,12,5.6,False,0.9,False,12.0,False,78.8,False,48.9,False
1936,1,7.2,False,1.7,False,12.0,False,80.3,False,43.4,False
1936,2,6.2,False,-0.3,False,15.0,False,39.6,False,89.2,False
1936,3,11.0,False,4.1,False,4.0,False,46.5,False,71.4,False
1936,4,10.7,False,2.9,False,4.0,False,41.8,False,133.2,False
1936,5,17.1,False,6.8,False,0.0,False,10.7,False,179.5,False
1936,6,20.0,False,10.6,False,0.0,False,91.6,False,166.2,False
1936,7,19.6,False,12.0,False,0.0,False,87.1,False,119.2,False
1936,8,22.2,False,11.7,False,0.0,False,21.0,False,184.7,False
1936,9,18.7,False,11.3,False,0.0,False,83.7,False,79.3,False
1936,10,13.8,False,5.2,False,0.0,False,33.6,False,103.1,False
1936,11,9.0,False,2.2,False,10.0,False,67.7,False,48.9,False
1936,12,8.5,False,2.2,False,8.0,False,50.7,False,62.3,False
1937,1,8.4,False,2.5,False,6.0,False,84.8,False,50.9,False
1937,2,9.5,False,3.5,False,2.0,False,120.3,False,66.6,False
1937,3,7.7,False,0.8,False,12.0,False,77.5,False,99.7,False
1937,4,13.5,False,5.8,False,1.0,False,66.9,False,103.1,False
1937,5,17.5,False,8.2,False,0.0,False,66.7,False,185.0,False
1937,6,20.0,False,10.0,False,0.0,False,39.8,False,181.3,False
1937,7,21.2,False,12.6,False,0.0,False,35.2,False,140.1,False
1937,8,23.6,False,12.5,False,0.0,False,11.2,False,202.3,False
1937,9,19.3,False,9.1,False,0.0,False,50.4,False,143.0,False
1937,10,14.8,False,7.2,False,0.0,False,68.6,False,79.1,False
1937,11,8.6,False,1.6,False,11.0,False,31.0,False,65.9,False
1937,12,6.0,False,0.7,False,14.0,False,48.5,False,41.2,False
1938,1,8.8,False,3.4,False,0.0,False,67.3,False,41.2,False
1938,2,8.2,False,2.0,False,6.0,False,21.3,False,66.9,False
1938,3,15.5,False,4.3,False,5.0,False,8.9,False,172.3,False
1938,4,13.0,False,2.5,False,5.0,False,2.7,False,180.9,False
1938,5,15.9,False,6.5,False,1.0,False,50.1,False,144.9,False
1938,6,20.3,False,10.8,False,0.0,False,24.3,False,190.6,False
1938,7,21.0,False,11.7,False,0.0,False,30.4,False,133.5,False
1938,8,21.9,False,12.6,False,0.0,False,91.8,False,151.3,False
1938,9,19.0,False,10.1,False,0.0,False,54.5,False,110.9,False
1938,10,14.7,False,7.1,False,0.0,False,72.0,False,118.1,False
1938,11,12.9,False,6.9,False,0.0,False,80.6,False,70.0,False
1938,12,7.2,False,1.5,False,11.0,False,73.5,False,52.4,False
1939,1,7.4,False,2.3,False,6.0,False,113.0,False,46.4,False
1939,2,9.5,False,2.8,False,4.0,False,26.6,False,104.9,False
1939,3,9.6,False,2.8,False,4.0,False,40.0,False,86.2,False
1939,4,14.1,False,4.9,False,1.0,False,76.8,False,171.7,False
1939,5,16.3,False,7.3,False,0.0,False,30.1,False,184.9,False
1939,6,19.5,False,9.7,False,0.0,False,49.9,False,227.9,False
1939,7,19.8,False,12.1,False,0.0,False,106.2,False,139.7,False
1939,8,21.5,False,12.4,False,0.0,False,42.6,False,153.7,False
1939,9,19.3,False,10.8,False,0.0,False,13.8,False,147.0,False
1939,10,12.5,False,5.2,False,0.0,False,134.0,False,94.3,False
1939,11,12.3,False,6.5,False,0.0,False,104.3,False,41.1,False
1939,12,5.6,False,0.6,False,11.0,False,36.3,False,46.0,False
1940,1,1.9,False,-4.6,False,26.0,False,74.2,False,83.1,False
1940,2,5.6,False,0.2,False,13.0,False,55.8,False,22.8,False
1940,3,10.8,False,2.5,False,7.0,False,64.3,False,128.3,False
1940,4,13.9,False,5.0,False,5.0,False,45.2,False,118.1,False
1940,5,18.6,False,7.8,False,0.0,False,38.0,False,215.4,False
1940,6,22.6,False,11.1,False,0.0,False,15.3,False,273.4,False
1940,7,20.5,False,11.1,False,0.0,False,61.0,False,165.1,False
1940,8,22.1,False,11.1,False,0.0,False,1.8,False,199.5,False
1940,9,19.2,False,8.6,False,0.0,False,24.1,False,179.5,False
1940,10,13.9,False,6.0,False,1.0,False,67.1,False,95.5,False
1940,11,10.3,False,4.3,False,2.0,False,175.5,False,76.8,False
1940,12,6.6,False,0.8,False,11.0,False,32.8,False,46.5,False
1941,1,3.0,False,-1.2,False,17.0,False,64.4,False,41.7,False
1941,2,7.3,False,1.3,False,11.0,False,63.9,False,67.9,False
1941,3,9.4,False,1.4,False,10.0,False,64.5,False,118.7,False
1941,4,11.2,False,3.1,False,3.0,False,26.3,False,106.9,False
1941,5,14.1,False,5.0,False,5.0,False,43.7,False,141.9,False
1941,6,21.0,False,10.9,False,0.0,False,52.9,False,210.3,False
1941,7,23.6,False,13.1,False,0.0,False,112.7,False,227.5,False
1941,8,19.3,False,11.3,False,0.0,False,85.1,False,163.7,False
1941,9,19.0,False,10.4,False,0.0,False,10.6,False,123.7,False
1941,10,14.7,False,6.4,False,0.0,False,28.8,False,120.2,False
1941,11,10.0,False,4.2,False,2.0,False,66.6,False,47.1,False
1941,12,8.3,False,2.7,False,6.0,False,29.8,False,46.9,False
1942,1,3.5,False,-2.0,False,20.0,False,87.5,False,45.1,False
1942,2,2.8,False,-2.6,False,25.0,False,16.8,False,53.9,False
1942,3,9.4,False,1.9,False,9.0,False,60.3,False,69.4,False
1942,4,14.3,False,5.1,False,0.0,False,26.0,False,202.5,False
1942,5,16.8,False,6.8,False,0.0,False,78.8,False,209.4,False
1942,6,21.5,False,9.5,False,0.0,False,4.1,False,234.0,False
1942,7,20.9,False,11.8,False,0.0,False,46.8,False,150.1,False
1942,8,21.8,False,12.8,False,0.0,False,94.2,False,132.7,False
1942,9,18.6,False,10.0,False,0.0,False,28.4,False,124.5,False
1942,10,14.6,False,7.3,False,0.0,False,89.4,False,84.6,False
1942,11,8.4,False,1.9,False,6.0,False,50.0,False,57.8,False
1942,12,9.4,False,4.7,False,2.0,False,85.9,False,51.0,False
1943,1,8.3,False,2.9,False,7.0,False,96.5,False,54.7,False
1943,2,9.5,False,2.7,False,3.0,False,23.7,False,79.3,False
1943,3,11.7,False,2.2,False,8.0,False,19.6,False,132.9,False
1943,4,16.2,False,6.9,False,0.0,False,25.7,False,166.6,False
1943,5,18.2,False,7.7,False,0.0,False,57.4,False,244.1,False
1943,6,20.1,False,10.3,False,0.0,False,43.0,False,192.9,False
1943,7,23.0,False,11.9,False,0.0,False,25.0,False,196.7,False
1943,8,21.8,False,12.4,False,0.0,False,56.9,False,178.3,False
1943,9,18.8,False,9.2,False,0.0,False,44.0,False,142.5,False
1943,10,15.0,False,6.8,False,0.0,False,62.0,False,84.9,False
1943,11,9.6,False,3.1,False,5.0,False,35.1,False,72.3,False
